names,01 IT-ET Glut,02 NP-CT-L6b Glut,03 OB-CR Glut,04 DG-IMN Glut,05 OB-IMN GABA,06 CTX-CGE GABA,07 CTX-MGE GABA,08 CNU-MGE GABA,09 CNU-LGE GABA,10 LSX GABA,11 CNU-HYa GABA,12 HY GABA,13 CNU-HYa Glut,14 HY Glut,15 HY Gnrh1 Glut,16 HY MM Glut,17 MH-LH Glut,18 TH Glut,19 MB Glut,20 MB GABA,21 MB Dopa,22 MB-HB Sero,23 P Glut,24 MY Glut,25 Pineal Glut,26 P GABA,27 MY GABA,28 CB GABA,29 CB Glut,30 Astro-Epen,31 OPC-Oligo,32 OEC,33 Vascular,34 Immune
Prr16,1.3322737,-0.5066329,-3.1102881,-0.41465035,-0.64268523,-0.6674596,-1.0661683,0.42921275,-0.6289474,-0.62712866,1.2846904,0.76822895,0.48316345,0.7703316,-3.648844,-0.8259286,-1.3384439,0.20596778,0.89887524,0.67761946,2.8182104,0.8459653,0.6340723,1.1596562,-6.079634,0.41405138,0.9429626,-5.474619,0.8531459,-0.75266606,-2.1076608,-5.038061,-4.0018744,-4.842969
Prss35,-0.42039672,3.7051744,-3.3293335,-3.152545,-0.7386618,-2.8885906,-3.33013,-2.852067,-3.3921216,-3.9167466,-1.7164507,-1.7648542,-2.5399468,-0.99659586,-0.44939694,-3.3564625,-3.96419,-3.5570383,-2.0484776,-2.3668313,-0.11804583,-1.1239223,-2.138589,-2.4031115,-1.1162461,-2.894409,-2.1347263,-5.1152186,-3.1851175,1.4596688,-2.9162545,-3.2230399,-4.363386,-3.8424084
Pthlh,-1.7447602,-3.4831078,1.224288,-4.1979465,-1.2698358,4.4137373,2.494601,2.646515,-2.3811276,-2.0317996,-0.60127705,0.63929754,0.30886593,0.4196249,-23.879475,-1.9362295,-4.820921,-1.1560826,0.3936054,0.7609943,0.22430497,-2.0486846,0.9112982,0.8212092,-2.7439916,-0.27007693,-0.6964899,1.4790789,-4.2422795,-3.7149696,-4.445713,1.8076333,-0.15897107,-3.548542
Pvalb,-3.1907182,-2.512557,-2.242393,-5.3665276,-4.352791,-2.1149144,3.7123241,-0.4554665,-5.8971386,-6.499695,-3.5725086,1.6394355,-3.4929175,-1.7191751,-4.48774,3.050916,-3.2244635,0.6115646,0.4714116,0.5160147,-3.8444457,-3.6155517,1.0908643,1.4055787,-2.0970933,-0.28372392,2.0724385,7.7484436,0.00024276102,-1.9289459,-1.9919454,-5.099256,-2.1057389,-2.1653864
Rab3b,-0.79554915,0.6020562,1.4480866,-3.2606966,-2.5029087,1.3151013,4.3253145,3.2663538,0.19850536,0.93645644,0.41054744,1.1395439,0.75755996,1.3012292,5.0413194,-0.09452556,-3.2104094,-1.2992952,-0.17628518,-0.24447636,0.504571,0.36800835,0.8978633,1.460186,1.7164515,0.21368538,1.3810745,-0.46637523,-3.1894546,-2.5440736,-1.8170784,-4.1655197,-3.6725848,-3.3279805
Rasgrf2,1.1131057,-1.9516057,-3.2735915,1.1850643,-0.175663,1.4497355,1.7070435,0.12715422,-1.0861577,1.3206728,1.2474307,1.7086984,1.4357382,2.0577912,-2.3287675,0.8862305,-1.4019789,-0.43008363,1.750384,0.7762003,1.7105862,0.72208804,0.9894883,0.59509087,1.7457373,0.61690545,0.5358185,-5.689368,-6.396569,-3.9546797,-3.9108617,-3.70355,-3.2941236,-2.472959
Rasl10a,2.7873247,1.3949939,-3.176256,3.4933424,-1.684341,-2.7198138,-2.6719315,-3.0308113,-1.1525927,-5.4313,-3.1331956,-3.4832675,-2.1732566,-3.0327265,-5.099821,-3.3116198,-4.872827,-2.4310725,-3.095345,-3.8642063,-2.9067419,-2.5583348,-3.38845,-3.545814,-2.599981,-3.7163577,-3.5194948,-8.433834,-9.099179,-4.4543524,-5.7486734,-5.491926,-3.7802446,-3.9066863
Rbp4,0.31628564,-0.0050943526,-3.5008173,-1.6599557,-3.237414,0.27127653,5.367664,-0.20260704,0.49918452,-2.4018471,-2.6194837,-1.5157799,-3.3760638,-1.5025655,-0.4928515,-2.8559806,-3.949427,-3.4290447,-1.5653049,-2.3322008,0.34939545,-3.2629097,-1.5766448,-1.4170325,-0.086655386,-1.7609854,-1.0594608,-6.5892577,-8.219653,-4.3688874,-3.4585369,-4.093737,-2.780072,-3.614
Rfx4,-4.5044403,-4.6989527,-3.2086396,-3.317507,-2.373692,-4.466183,-4.774949,-3.6144536,-0.7563303,-2.0567505,-2.9447443,-2.8548944,-3.3300977,-2.1662192,-3.4919488,-4.1885924,-4.2644496,-4.6368747,-3.581612,-3.8190613,-3.5672421,-0.8130095,-3.2649431,-3.6017277,-3.2080932,-1.9718722,-3.2515953,-5.6252394,-4.4891944,6.9041924,-0.3129007,-3.8544335,-3.6954086,-3.454236
Rims3,1.1025932,-1.2168746,0.15557499,-5.6277514,-1.7004385,0.6605334,0.38771188,0.83269846,-1.612308,-0.86552095,0.93644905,1.3230308,1.1040053,1.448078,1.4815742,1.3252635,-0.5192004,2.8890214,1.2393854,0.677548,0.7745625,1.7938346,0.7269515,0.83631325,-0.06370224,0.8458003,0.2863216,-5.873333,0.56818753,-3.611251,-3.5311964,-3.9260626,-3.8928595,-3.4916139
Rmst,-1.0952425,-1.3150458,-2.6867123,-6.785795,-1.480978,-5.582969,-4.1862087,-0.35825875,-3.5355084,-2.3989944,1.1139007,1.8108084,2.7919867,2.808555,3.794633,4.3197374,1.1673706,0.8467592,3.2937777,1.7078007,1.8717375,2.1784875,2.9115686,2.5840108,-2.402606,2.82863,2.088621,1.5372937,-4.609629,2.9173005,-4.1509585,-4.8975706,-4.630734,-4.518176
Rnf152,-1.6792449,1.9201804,1.1398637,-4.8757014,-4.619785,-0.95431316,-0.2651971,1.2566621,-3.6203966,-0.7823773,0.030333122,0.9061662,0.2188049,0.5760606,-5.1430902,1.5409044,0.19419844,2.606483,1.1130906,1.859682,0.93464994,0.68623686,1.7484211,1.4070418,-3.1308563,1.5401559,1.820529,0.7527216,2.5609324,-4.068401,-1.9389602,-1.471214,0.2006336,-4.3723187
Ror1,-1.6560135,-2.3897521,-1.842224,1.9541746,-2.1908026,-0.9790191,-3.9079516,-0.4060544,1.0612304,-0.7476969,-1.5148903,-1.8290855,-1.6310155,-0.87961286,-6.846868,-1.7197738,1.8437895,-0.26670977,-0.75060964,-0.45538902,-0.5825039,-3.1233926,-0.81098354,-0.44710684,-5.774174,-2.2400744,-1.1510235,-2.98478,4.620736,0.28866655,-1.1100582,4.143985,2.3157997,-4.6424747
Rorb,1.2117431,-2.2156546,-3.1527596,-4.3360615,-3.058381,-3.8495886,-4.1215553,-2.1456106,-5.742484,-3.9416714,-1.978374,0.5075056,-2.80139,-0.16350304,-3.8679962,1.4825145,-2.6680622,2.1306295,-0.6863335,-0.086556435,-2.2758934,-1.2548324,-1.4529872,-2.3852296,3.142636,-2.3320296,-2.1563826,-7.1057997,-5.7572412,4.3741517,-2.2354822,-4.881082,-3.0276542,-3.8568249
Rprm,0.26527268,3.809423,-2.9070766,0.16793108,-1.4029783,-1.5148443,-3.1620975,-3.3762279,-1.3687592,-0.5413726,0.33275566,-1.2382768,1.0767955,-0.028204795,0.44759902,4.4895535,0.23246112,-1.4224789,-0.8871054,-2.0301046,-1.2311962,-0.3440205,-1.0052581,-0.56027013,-2.1525984,-1.9080617,-1.9250474,-9.371162,-3.7477565,-3.7318692,-1.5623779,0.6249989,-4.106029,-3.375277
Rspo1,3.2255824,-3.2821314,-1.3614562,-6.988568,-6.04533,-0.66530985,-3.8349042,-1.6454604,-2.343996,-0.5445634,0.29614362,0.30640936,1.5707477,0.93905526,-2.6047344,-4.7398667,-0.42715436,-1.406457,-0.120464794,-1.3099359,0.11163763,-1.3336841,-0.42911077,-0.8624701,-3.1792648,-2.299664,-1.560322,-3.917706,-7.5611,-3.3375723,-5.5803633,1.519414,-3.8080752,-2.2394824
Rspo2,2.6285908,1.4904716,-2.2348433,-3.2201023,-5.5306287,-0.13279131,0.4014878,-2.1538281,-5.881312,-4.028251,-2.4108715,-1.6149817,-2.540018,-1.8398105,-26.729181,-2.6670983,-6.536838,-7.3326564,-2.8979394,-0.99944484,-2.6332018,-4.9201956,-1.4035467,-1.3105597,-26.7293,-2.3939512,-2.0196128,0.22307065,-2.8279185,-4.695067,-5.6760364,-7.2615705,-3.8719106,-4.0197225
Rxfp1,1.3362254,2.3550217,-1.3263522,-4.9669867,-5.670602,2.056533,-0.9875793,-3.0984695,-4.005669,-4.4445186,-2.4928038,-2.4640038,-0.6597653,-0.44663653,-5.1398325,-1.1013919,-5.2606544,0.4318726,-1.7995236,-1.9051585,-3.0613844,1.1325635,-1.5034183,-0.2786135,-2.9204845,-1.5886123,-2.6806545,-4.228974,-5.397709,-3.7952852,-4.61906,-6.877006,-3.6753755,-1.5700591
Satb2,4.261931,1.624408,-4.938796,-4.640249,-5.736352,-3.9571857,-3.4682324,-5.4861875,-6.632299,-5.9587445,-3.2062042,-3.2227733,-4.0429792,-3.4306107,-1.4206871,-8.216036,-7.4311366,-5.2527184,-6.4113975,-6.840627,-5.2826905,-2.770594,-3.456885,-6.035968,-4.049287,-3.3576996,-5.96575,-8.1867,-4.777206,-4.4525065,-5.167944,-4.664243,-3.696962,-2.960305
Sdk2,0.06570502,2.8495493,-1.7042843,-0.9268383,0.068831936,0.031719703,-2.5126193,-0.123798646,-0.3477717,0.3728762,0.44511348,0.07908513,0.12832989,0.34862387,-3.8664093,-0.7743409,-0.57716984,0.8851638,0.20662189,-0.3214719,-1.0679508,0.90496963,0.6341054,0.74178255,-0.029472692,0.429138,0.85786164,0.53792024,-5.3727717,-0.19510397,-2.8625765,-0.08393159,-3.0393212,-4.6095304
Sema3a,1.7938478,1.2741301,0.035881095,-3.0354505,-0.3783887,-3.4522235,1.0331925,1.0380204,0.6199263,-1.2268211,0.58418703,-1.2406421,1.4210901,-0.27533835,-3.974704,-2.1933827,-3.1504648,-3.6210363,-2.269721,-2.5587423,-1.6579281,0.28891426,0.27491087,0.43811032,-5.3247967,0.22216853,1.4996729,-4.611556,-0.49741116,-3.6730742,-4.3758655,-3.9196703,-2.9342868,-4.113803
Sema3d,-2.0548303,-2.0714781,0.3638008,-5.2923574,-2.4506223,-4.7958884,-1.1893847,0.25414973,-3.7701936,-2.985678,-1.4229984,-0.70743316,-0.38344184,-0.11520025,-4.908751,-4.4362116,1.1638234,-3.9490778,0.27682632,-0.8604003,-1.4701098,0.23706459,-0.39481497,-0.19180784,-3.348097,-0.26267865,-0.79958475,-3.1744065,-1.5393738,-3.1204329,4.261607,3.5481184,-1.98933,-3.9473362
Sema3e,0.19551955,1.9911062,-0.9358332,-0.92932093,1.2297623,1.2061976,0.38747042,0.25112885,1.3285509,-4.1314745,-1.6642078,-1.0491251,-0.60875654,-1.6704127,-3.349788,-3.0963504,2.4504158,0.043234244,-0.01682469,-0.73844093,-2.3087862,-0.6831896,0.5332429,0.82315874,-2.7840283,-0.48731452,0.867136,1.1407568,-4.050968,-3.7347777,-1.1227044,-3.417258,-4.2050743,-3.9550023
Sema5b,-0.6593197,1.7951744,-0.4994181,-0.24650788,-1.2558659,0.8870565,-2.7148178,-0.58407253,1.5067741,-1.0334183,-0.9581766,-0.7670687,-0.29507792,-1.3254498,-4.964312,-3.378558,-4.373339,-1.2671602,-0.4182832,-0.110504225,0.6546662,0.23715518,0.27613184,-0.12332573,-1.5582448,0.65597105,-0.60834664,-2.024344,-2.0274394,-0.22839302,1.0240985,-0.68473256,-3.7956562,-3.6013951
Sema6a,-1.7857631,-2.1816528,1.7638828,-3.8285487,-0.13394013,0.38409013,-0.56710356,0.2904817,-1.2036504,-1.2159604,-0.12313047,0.036385532,-0.08729298,0.16592987,2.5497727,-2.3791573,0.25194988,0.9900263,0.6098314,0.71728617,-1.1170634,0.39612553,0.29932427,-0.9704621,-2.6297197,0.53415674,-0.4276271,0.6397182,0.1519941,-1.2835312,3.0326447,1.1970528,0.6080091,-4.7680645
Shisa6,0.21438566,-0.6578106,1.3333263,3.3133824,-4.095099,1.3565215,1.2335303,0.66519463,-1.3556021,2.0618665,-0.54921705,-0.37965783,0.52477944,-0.14374323,-0.74632996,-2.284409,-1.1156051,1.7819577,0.4515614,-0.9301832,1.024716,-0.19729328,0.8948974,1.198656,-2.208133,0.28838155,-0.049666997,3.382328,-4.134768,-1.2690815,-1.623917,-6.1045423,-4.326182,-3.885408
Siglech,-6.966929,-6.8737445,-4.6841016,-5.8171687,-6.092922,-6.53103,-6.4902086,-7.008039,-5.9758315,-5.1844077,-6.7300205,-7.5458746,-6.944767,-7.801377,-25.892786,-8.326126,-9.044945,-6.960488,-7.647588,-8.028652,-6.227866,-6.692238,-7.491095,-7.6554985,-5.7573543,-7.423067,-7.831012,-8.4396,-6.2806845,-3.262649,-4.370979,-5.77839,-3.2720633,12.751177
Sipa1l3,-0.5278563,-1.1993564,0.2791372,2.1195781,-0.81633943,-0.63288444,-0.32882175,0.06748363,0.19189562,0.33322516,0.20852922,0.26040477,0.12959488,0.27700487,0.3449867,0.62660784,-1.1045463,-0.46360788,0.2510763,0.30911815,-0.0016278097,0.56736,0.15403001,0.27531126,-1.8888154,0.20093426,0.44076213,2.091646,0.54856426,0.11542279,0.38385618,-1.3633537,-0.22071469,-0.10824179
Sla,-1.2769855,2.9386137,-6.3337655,-4.3099117,-4.692507,-2.0897067,-0.58969235,-1.2045227,-5.8741965,-5.966402,-3.1292846,-6.2517242,-3.0975366,-3.7780209,-25.74382,-8.672439,-8.589309,-7.1397843,-2.5444837,-4.231882,-5.581291,-5.172102,-2.8755977,-4.7313647,-1.8144888,-4.3395314,-4.5522647,3.6891022,-3.7244508,-4.5972013,-5.0850444,-25.744165,-4.427923,4.9423094
Slc13a4,-2.6046677,-2.3931625,-1.4504862,-2.476069,-1.9291604,-2.9256814,-2.9452908,-1.8877324,-1.9422444,-1.255634,-2.1685178,-2.397379,-2.0043309,-2.1610353,-22.268318,-2.4545743,-2.1114438,-2.4812617,-2.2132688,-2.151838,-1.9478894,-0.5633249,-1.841112,-1.4205508,-1.1498,-2.4739187,-1.490468,-1.9197242,-0.3250133,1.3236825,-1.8356214,-1.5302639,5.4698477,-1.3688587
Slc17a6,-0.075742714,-1.4674248,2.6503646,-4.724163,-7.1171665,-5.45125,-5.269831,-4.756107,-6.604183,-6.3460646,-3.6786876,-2.1225736,3.4872644,3.5556028,2.7331767,4.2672133,2.2627006,4.707847,4.07466,-2.4795868,1.0955924,-2.6569068,3.4972339,3.6851423,4.01141,-2.7488458,-3.5012197,-7.23388,-2.7988958,-3.721996,-2.6672876,-7.7580433,-3.6951673,-4.0097427
Slc17a7,3.8532426,2.7115068,-0.80405855,1.4862305,-5.8587484,-2.8168724,-2.614903,-5.0953226,-6.145599,-7.8957777,-6.220549,-7.6908646,-2.4090402,-9.31418,-7.909108,-13.225112,-0.34396908,-0.951807,-7.1719637,-8.162238,-10.381076,-9.073814,-2.0237062,-5.839617,-0.97944635,-9.07451,-6.971384,-6.7172523,1.0827256,-3.791115,-4.707821,-5.297224,-3.3774314,-2.671628
Slc39a12,-4.3707576,-5.6701436,-5.1974616,-6.1651864,-6.025705,-6.740483,-6.5754957,-6.259866,-5.4016957,-4.057342,-3.46734,-4.945422,-2.2083833,-3.0609205,-27.48884,-6.313855,-6.2317395,-5.1255045,-3.0621545,-2.376739,-1.5616246,-1.214623,-3.7255776,-3.0328794,-5.349101,-4.469661,-5.4557805,-6.693841,-5.1852612,8.577222,-2.955503,-4.060058,-3.0645168,-0.0015557545
Slc44a5,-0.31407076,-0.8727537,-2.8075144,2.5123887,-0.9646008,2.2695467,1.3030795,1.6800116,0.47046,0.3995318,0.99554163,1.328768,0.9075363,0.9054785,1.402892,-0.96924174,-0.90486026,-1.3999971,0.31364542,1.5238206,1.1972201,1.0123354,0.87136704,0.5288723,-6.9647098,1.6700199,1.5595862,-0.56229407,-0.50269073,-3.6563542,-1.342836,-4.845972,-1.9666252,-4.127198
Slc6a3,-3.263162,-3.1297486,-2.725511,-1.9368137,1.844491,-5.783143,-5.84606,-0.61705196,-3.7612877,-2.0073452,-0.25245583,1.5670639,-0.4754602,1.3692768,-22.43654,-1.7881958,-0.41131547,-5.5611167,-0.77336276,-0.36881113,10.26365,-1.600267,-1.4374532,-2.2227836,-22.436651,-0.2529651,-2.669743,-5.1430607,-4.949148,0.4597516,0.55374795,-2.7000127,-0.23662078,0.33845156
Slfn5,-3.6555731,-3.2888536,-3.8145828,-3.0214202,-2.7616806,-3.5021806,-3.555387,-4.0731874,-4.3255506,-3.265008,-4.030515,-3.252272,-3.8323479,-3.2062075,-3.613305,-3.2607377,-4.3850822,-3.4295325,-3.711344,-3.7461803,-3.6397345,-2.9928172,-3.6053762,-3.763454,-2.639624,-3.8192794,-3.5565138,-4.142833,-2.9043016,-2.932821,-3.3208513,-4.383491,8.114708,1.047767
Slit2,1.4018769,-1.142907,-2.3943388,-1.0371289,-2.4694445,-4.2457366,1.0704793,-0.33725578,-0.31112784,0.65822554,1.2873515,1.299467,1.5875165,2.0637546,0.6986373,3.3010893,2.874804,-2.3314645,1.1135465,1.1987593,1.398762,2.0137925,1.2762272,1.3096988,-3.1078796,1.759234,1.7942381,-4.582109,-5.78647,-1.323881,-3.159663,-2.526265,-3.1545317,-4.3189025
Sncg,-5.684071,-5.347295,-3.618818,-4.881003,-7.556609,2.1564748,-3.1374836,0.6347857,-4.1176515,-0.72952324,-1.4797008,1.6961324,1.2764115,2.3350737,-3.9363656,1.6411136,4.3821044,-1.5482551,2.829609,-0.012275965,5.231712,5.782648,2.9760985,3.6556304,-1.6840692,0.97982556,1.4889578,-6.500171,-4.1311083,-0.9965591,-2.3039596,0.16824211,2.2322943,-2.6443233
Sntb1,-3.445203,-0.10917027,-0.5774797,-3.1866658,-2.100735,-0.6691719,-1.8873918,-1.1631311,0.5869243,0.78194,-0.030678617,0.001369244,0.069556184,-0.21050273,-3.028983,-2.6001713,-1.0911533,3.0498595,0.35211346,-0.06318976,1.9168143,-1.7365638,0.5391731,1.7487352,-1.01001,-1.1148837,-1.086753,-4.9680543,-2.5798762,2.0419586,-3.7567265,7.361786,3.1649196,-3.3877647
Sorcs3,1.4634593,-1.0395521,-1.1136242,-2.19197,-2.2876635,1.7805399,-1.9821448,0.5069167,0.3183705,0.4014709,0.9142823,0.39710975,1.0851934,1.1185234,-3.8583808,-0.80401176,-0.8541612,0.107054174,0.33204648,0.02421861,-0.07102686,2.045289,0.8319114,0.11960462,-5.0990143,0.52443653,0.5284993,1.6909795,-4.256879,-4.7605324,-0.1830193,-2.4678216,-4.9434805,-4.4068613
Sox10,-7.190929,-6.3773675,-5.4037476,-6.3696437,-6.23878,-7.05845,-6.1163816,-5.6753364,-6.1753654,-5.705147,-5.751884,-5.4040885,-5.7379804,-5.5077214,-6.0994496,-5.3822575,-5.3338304,-4.9848905,-5.1473894,-5.089366,-4.9235506,-4.59833,-4.7951636,-4.6466017,-4.6222363,-4.801332,-4.6851163,-7.9986806,-5.548453,-3.5812368,9.396659,3.5356767,-3.6530538,-3.3239312
Sox11,0.2855727,0.5458176,-1.3288238,1.1383439,0.8462834,-0.2530069,-0.7466031,0.36257368,0.8561231,0.96319336,1.2457938,1.035895,1.3006462,0.98400635,1.5431266,0.6698994,-0.7939494,0.74831367,0.52777916,0.97063,0.26762995,0.5410452,0.096829444,0.0303453,-3.9227686,0.09991738,0.1086388,-0.013557112,-3.111465,-1.2510775,-1.5274218,-2.4474998,-4.3936706,-3.9078424
Sox17,-6.555092,-6.531284,-4.424558,-5.8470078,-5.6267567,-6.2371316,-5.8339987,-6.18218,-5.836097,-4.530521,-6.279192,-7.390591,-6.5243664,-7.569717,-24.502024,-6.8311253,-8.061884,-6.842788,-6.4302144,-6.656242,-5.7408423,-3.8684654,-5.576047,-6.427241,-24.502136,-5.135602,-6.463491,-7.2793417,-5.9316044,-2.604112,-3.812346,-24.502363,9.93488,-2.449952
Spag16,-0.22532618,0.3759634,-2.2021368,-2.469557,-1.142551,-2.0434265,-1.741243,-0.3251997,-0.73123646,2.5318143,0.5964794,1.8818121,0.7807215,2.0682108,6.8279576,-0.6988461,0.9976107,-1.7474291,-0.46517107,-1.0880101,1.5691332,0.45401162,0.37010926,0.1105621,-0.9105427,-0.5693414,-0.3937238,-2.2678862,-1.5101221,1.9605699,-2.0009284,-0.8956613,-2.7162502,-2.4980867
Spi1,-6.6474447,-6.4050107,-5.437091,-6.3072777,-6.3642344,-6.87791,-6.954394,-7.6969376,-6.383658,-5.8064876,-6.7067404,-7.2563157,-6.5019436,-6.925773,-4.188697,-7.4558964,-7.2667594,-6.0308847,-7.4783716,-7.742758,-6.978023,-6.315212,-7.150764,-8.283329,-24.995716,-6.7284455,-7.4904485,-6.94059,-5.6573277,-3.550376,-4.8980155,-6.006805,-3.6520033,11.877497
Spp1,-3.8136306,-4.1324263,2.9617803,-5.5571485,-1.9168537,-5.035331,1.3341264,-3.1213357,-2.0899332,0.49240667,-2.7068806,-0.7738846,-0.37900785,-2.1657681,-22.976183,-1.5233966,-2.7483437,0.8755691,-0.4319733,-0.67472416,-0.3295034,0.70923394,4.5888896,1.1267146,-22.976295,0.11996061,0.60742754,-1.7550722,-2.4191012,-1.0275027,-1.0675155,-1.2398716,4.588211,0.048334192
Sst,-1.2439582,-0.95121336,-1.3973732,-2.1792529,-3.6395586,-0.9871575,5.851836,3.9563723,-1.9900421,1.1327429,1.0326251,1.7189703,-0.5693856,-0.0027108311,-2.0013938,-3.0478418,-1.706105,-3.4744291,0.57653487,0.61886287,-2.2434232,0.26896456,0.49350023,1.4957446,-1.5380495,0.04346108,0.8575182,-5.44578,-5.264241,-1.4468318,-2.013114,-3.6250408,-1.4267255,-0.6968973
Stard5,-2.5635226,1.1413758,1.161579,1.2357059,-2.7422757,-1.3698922,0.02095827,0.683572,1.0184116,-3.3814995,-1.1706578,-0.42751893,-1.295158,-0.4855922,-2.1038551,-0.6718187,-1.888369,0.35028633,0.48670462,0.28766787,-2.2147486,-0.35939527,1.004615,0.37734893,1.5161829,0.543883,0.7252807,2.4936972,2.3482041,0.570617,-0.5064578,-1.1814218,-0.7186105,0.24671087
Strip2,0.21499872,-0.001977409,0.3982854,-2.4231865,-0.2227478,-0.5584919,-1.8802524,-0.5295366,3.5832317,0.98925644,0.1867021,-0.16229205,-0.88497293,0.37390092,-1.0416753,2.5283525,-0.9543555,1.3560586,0.54608035,0.080649614,-0.2917081,1.9011595,-0.2788914,-0.009100567,-0.57782996,0.0063174535,0.16928968,-1.2716639,0.5940315,-1.6864924,-3.514416,0.09813923,-3.5249362,-3.1402795
Syndig1,1.6647735,-0.7962269,-5.291235,0.008410195,-1.4509258,-1.4452922,-0.3964756,0.53246516,1.2623675,-0.9646248,-0.10866768,0.09776781,-0.14424375,0.13795526,0.54226094,0.684556,-2.0040553,1.2809144,0.39247966,0.34922928,-3.112187,-2.11721,0.589606,0.3389438,-4.9015965,0.45123193,-0.0773043,2.418152,0.23342362,-2.417316,-3.7125645,-3.6798997,-5.321312,-4.922037
Syt17,2.057422,-3.4678023,-2.8343995,2.3180163,-1.9074022,-0.097539954,-0.137457,0.49545792,-5.045722,-2.0268435,-0.8681957,0.38635096,0.4529343,0.3571683,-2.890644,-4.1793942,1.4795076,0.59975296,-0.005540281,-0.20715077,2.3050485,0.23426677,-0.106515914,0.14032668,-3.5696762,0.98883665,0.5572547,-0.14250602,-5.898544,-1.6784699,-3.1903517,-5.3363986,-3.630949,-2.989397
Syt2,-2.4866436,-3.3283494,-3.885502,-4.219489,-4.213121,-3.0192025,1.1082051,0.25951737,0.55040693,-3.6348963,-1.3641887,0.61735135,-0.22362238,-0.057711914,-4.779195,-2.4696,-0.37625948,-1.2937407,1.9784282,1.4629301,-0.6279591,0.21591933,1.5548354,2.6142042,0.91855615,0.92687243,2.2720797,4.758054,4.1924458,-2.3225074,-2.8194842,-5.672303,-3.0166733,-3.3254967
Syt6,-4.650193,2.7873666,-2.6697521,-5.942741,3.7372499,0.12362527,-2.2941675,0.60131174,3.2163708,-0.50854313,-0.02988669,0.734247,-1.3127502,0.61310256,-3.01184,-1.9737535,3.2222302,-5.308995,1.070617,0.28542086,-0.8681263,-0.30146626,0.67553896,1.112016,0.2172553,-0.6978497,1.3605608,-5.7630367,-0.36479616,-4.364791,-2.1492126,-1.566172,-4.496523,-2.7316172
Tacr1,-1.5394421,-3.4637725,-1.3945686,-2.564317,2.6341634,-3.1621099,0.38508177,4.3987846,0.3905293,0.3973513,2.013712,1.4240993,2.277838,1.5923249,-2.3017538,-1.768644,4.0890217,-1.3789608,2.8515995,1.3377032,0.7134886,2.4716265,2.2619448,2.1926923,-2.8907366,0.5203784,0.7223938,-6.3009367,-5.2664566,-3.4175212,-3.563174,-2.610559,-4.3495545,-4.0721445
Tanc1,-0.7211303,-2.946783,-2.5160077,2.9521952,-3.9235113,-3.353539,-2.4508817,-1.8020549,-2.3105404,-1.2770312,-2.5748732,-2.05813,-3.399613,-2.6194777,-5.615243,2.4758673,-1.3700807,2.420689,-2.3491364,-2.3718045,-3.0395029,-2.3680775,-0.2011118,-0.8893685,-3.001116,-2.5133326,-0.7822591,-3.0073547,1.3244368,-1.5264992,2.4018576,-1.066496,1.2889124,-3.636389
Th,-6.055877,-5.915671,-1.4844843,-8.257132,4.7720366,-3.9198787,1.2997928,1.83737,-1.5487988,-2.9044979,0.50099486,2.7782016,-2.1977313,0.86424905,2.2077978,-2.6060972,0.8075688,-5.0762086,-0.33049926,-0.28871208,7.872444,-1.5354105,1.2397606,3.4396515,-1.3307487,1.2885743,-0.6445603,-5.393908,-5.3485684,-2.266154,-2.5140104,0.026028031,-2.6281078,-2.345652
Thsd7a,-0.6964521,-4.9509597,0.27118787,2.020074,-1.5549902,0.6341453,0.9925577,0.19621556,1.7059206,-0.9804325,0.23495604,0.071852885,-0.6956832,0.017153785,2.804504,0.95421606,2.5726948,1.4187849,1.1393837,1.2419813,0.70649886,0.5263358,0.5626999,0.76531947,-3.904632,1.2523268,0.9494147,1.3071631,-4.6259995,-0.37144795,0.9423387,-3.4686975,-1.8873513,-4.1335907
Tle4,-1.7845165,2.8577766,-0.039497644,0.018846381,-0.92872506,-2.463527,-1.073354,-0.95487136,1.0868205,0.2584601,0.4087976,0.14293237,0.40676224,0.28170127,0.35136354,0.776883,-0.5771126,-1.5541755,-0.3863775,0.1628931,-0.80839765,0.58684057,0.013204292,0.18921651,1.3188212,-0.09106574,0.02079586,-0.41805947,-1.2264929,1.5964428,-0.29252028,0.050578658,-1.1832612,0.8260798
Tmem132d,1.6857964,0.48779562,-0.34387597,-4.8847547,-5.133108,-2.152108,0.21342768,-0.046512693,-0.38684443,0.14665551,0.6869469,-0.626086,0.5404175,0.22928613,-2.886538,-0.64690113,-4.369804,-1.099548,-1.2416031,-0.7133392,-1.5661917,-1.299734,-0.925012,-0.17597954,-4.1998477,-0.8673988,-0.4906383,-7.7939553,-5.5660744,-5.117205,1.1333542,-6.2472644,-5.232065,-4.7495184
Tmem163,-1.5482498,-1.1201832,3.7785444,-5.6323047,-4.975131,-3.4244032,-5.206147,-3.4698243,-4.6016335,0.5072112,-1.3031539,-1.176479,2.021877,2.2609448,-2.4748266,3.0640395,1.9050462,2.4140577,2.4557378,-1.0915418,0.712091,1.8298534,1.5868988,1.9457989,-3.789035,-0.55601746,-2.5946324,-3.7984636,3.8008246,-4.857099,1.4420468,-2.68383,-4.6874065,-4.517095
