names,01 IT-ET Glut,02 NP-CT-L6b Glut,03 OB-CR Glut,04 DG-IMN Glut,05 OB-IMN GABA,06 CTX-CGE GABA,07 CTX-MGE GABA,08 CNU-MGE GABA,09 CNU-LGE GABA,10 LSX GABA,11 CNU-HYa GABA,12 HY GABA,13 CNU-HYa Glut,14 HY Glut,15 HY Gnrh1 Glut,16 HY MM Glut,17 MH-LH Glut,18 TH Glut,19 MB Glut,20 MB GABA,21 MB Dopa,22 MB-HB Sero,23 P Glut,24 MY Glut,25 Pineal Glut,26 P GABA,27 MY GABA,28 CB GABA,29 CB Glut,30 Astro-Epen,31 OPC-Oligo,32 OEC,33 Vascular,34 Immune
Sema6a,-443.36215,-295.00894,53.270767,-206.69534,-16.080797,92.03282,-28.2397,27.444296,-102.38579,-49.092346,19.723757,28.012304,16.06133,42.032303,17.646482,-62.1929,34.253605,182.02184,141.72733,119.40712,-6.2319074,12.567112,50.24722,-29.091932,-14.378853,53.59977,-0.605378,100.65015,33.98406,-211.55302,833.60645,17.938599,72.73374,-232.8474
Shisa6,78.96474,-80.71439,7.7329006,362.976,-153.65752,161.80734,139.98186,48.01887,-68.92962,139.27919,-1.6997616,-9.513739,44.76656,13.815601,0.46833524,-40.287636,-18.780697,234.2586,93.85332,-30.730558,33.718353,9.394063,75.70255,95.07694,-8.745648,25.473835,29.084026,302.61432,-176.58765,-159.20682,-219.55527,-16.635517,-177.49577,-143.03188
Siglech,-46.59639,-22.514107,-2.4684474,-11.038035,-13.037245,-14.401368,-13.152832,-5.2432876,-12.571023,-6.116038,-10.706068,-12.184307,-8.203549,-10.45463,-0.57249826,-4.731803,-4.206672,-13.457939,-13.930579,-11.538732,-2.021466,-1.9212123,-6.2310925,-6.4795322,-0.8545041,-5.5307074,-7.2639813,-9.206674,-15.22766,-16.96993,-27.540539,-1.3433622,-11.54911,485.061
Sipa1l3,-160.4561,-199.87639,3.146897,264.46973,-105.42249,-66.4656,-17.899302,28.82292,82.72079,47.149242,63.98039,50.0323,34.66106,52.335747,3.6117432,46.804554,-26.175707,-17.601711,89.80767,79.01735,16.306444,23.595205,42.907124,51.245167,-13.564269,40.506775,70.437515,264.72882,71.3552,-27.710339,41.21331,-15.664258,-55.78192,-61.14213
Sla,-45.46539,260.14395,-7.229985,-29.628168,-33.930088,-24.097187,1.9898385,-1.056611,-35.142315,-18.010328,-22.980347,-31.73556,-18.677233,-24.284653,-1.4757035,-12.475556,-11.000945,-36.153763,-23.856924,-26.925886,-6.456612,-4.8090377,-11.384712,-15.762001,-1.8428788,-13.02251,-17.491243,217.29974,-37.34826,-58.989414,-81.84922,-3.5929914,-38.3506,259.53583
Slc13a4,-5.1731915,-2.7491353,-0.21153146,-1.8396499,-1.6812766,-2.1846108,-1.937987,0.12754473,-0.30036026,0.14731054,-0.70011276,-1.3821915,-0.41411713,-0.8933754,-0.117531225,-0.5107584,-0.15089513,-1.0080068,-0.67434037,-0.7004393,0.41540435,0.7247542,0.17342451,0.44556504,-0.03679629,-0.36372367,0.39898697,-0.48909798,0.12271424,5.1197143,-3.8995683,-0.23450194,29.678852,-1.7008041
Slc17a6,135.23935,-89.311646,68.055824,-105.92428,-125.2867,-137.49535,-127.28486,-46.276466,-127.25999,-64.3822,-87.38361,-67.21378,292.44308,354.28427,16.44922,182.1491,114.73859,550.60223,523.3583,-59.12804,43.77663,-8.824699,227.4641,236.80215,28.491253,-35.482613,-51.292736,-85.03028,-115.420525,-196.3191,-231.07205,-12.73708,-127.83371,-108.25069
Slc17a7,1296.6356,625.9855,-15.338277,176.00256,-257.88647,-191.20258,-157.67004,-98.93351,-263.8496,-138.26697,-217.85704,-241.1632,-114.22829,-209.35281,-10.929628,-94.53488,-0.51833516,-63.09726,-277.7253,-230.45192,-52.59561,-39.55948,-83.023964,-125.2596,-6.5302186,-112.41182,-141.93051,-176.37784,177.57323,-391.9203,-576.5348,-25.741026,-247.24344,-186.1717
Slc39a12,-152.80373,-88.85032,-10.883841,-47.21347,-53.790974,-60.892097,-56.20261,-21.069818,-50.499466,-22.461199,-28.971367,-44.70314,-6.5477767,-24.396614,-2.327956,-18.640509,-16.158962,-49.14335,-30.322298,-11.138312,13.75126,5.972427,-16.2101,-15.990675,-3.5645344,-18.054739,-26.978052,-36.626877,-60.619907,870.59045,-94.81186,-5.1261744,-48.68417,14.061658
Slc44a5,-32.527573,-76.6147,-28.433426,249.55864,-78.7513,242.56145,170.87189,112.37892,99.95926,24.789701,125.23546,146.5538,81.9495,97.98277,9.44911,-19.390837,-11.971823,-88.21483,81.06896,186.72777,40.28851,29.880903,78.65224,53.350273,-11.188715,103.02707,132.2258,-17.902952,-67.117386,-263.59113,-210.8783,-16.264256,-132.70781,-145.87598
Slc6a3,-9.837717,-4.626264,-0.5395065,-2.0709949,8.440703,-3.9130628,-3.6394515,0.669499,-2.9084818,-0.77678245,2.1571403,5.311066,2.3171036,6.7515574,-0.14801875,-0.4450946,0.4708401,-3.4646266,1.7887679,4.8511386,88.84572,0.12776117,0.3223872,-0.4370201,-0.24045406,1.4528757,-1.2498144,-2.2617218,-3.9215727,0.8233207,5.134598,-0.30878085,-0.5909203,0.2647527
Slfn5,-43.02678,-20.40222,-2.7935727,-11.359727,-12.386016,-14.100537,-12.768663,-4.86821,-12.847955,-5.0700736,-10.702671,-11.123055,-8.204526,-9.095282,-0.41784477,-4.2313886,-4.180171,-11.732802,-11.958378,-10.273836,-0.6508092,-0.74852574,-4.268841,-4.9697514,-0.92100364,-4.355924,-5.2860994,-8.780095,-14.1641865,-22.053356,-30.842827,-1.510835,367.21503,13.2532625
Slit2,548.8873,-130.43967,-32.07615,-75.48605,-155.16058,-205.59334,106.05653,-10.022066,-19.864113,30.328712,132.61682,142.42326,131.53104,209.93716,4.5486426,161.14401,128.45686,-148.50656,156.27214,153.58414,52.754612,38.127914,89.27127,86.05547,-11.877802,94.03595,132.85,-126.47356,-222.9813,-216.06006,-388.597,-16.140465,-193.6032,-173.04121
Sncg,-56.530857,-26.756618,-3.051586,-13.636597,-15.915493,50.496338,-13.841676,4.5468836,-14.831241,-1.0401939,-7.362631,23.209654,9.525002,42.192375,-0.54302365,13.438868,92.051605,-8.953462,92.24139,7.127675,68.34055,51.342606,52.261505,73.90271,-0.9231018,15.417471,24.18752,-10.652878,-17.325768,-16.850433,-29.51501,-0.06591005,37.18452,-12.883292
Sntb1,-130.95638,-5.793624,-1.497284,-33.47596,-33.788776,-14.052074,-29.046137,-2.9764788,10.032903,35.632915,8.38331,6.053041,15.217179,1.9357203,-1.7443197,-11.112356,-3.4937165,281.65042,31.784813,11.080949,35.717323,-2.4593585,19.227707,44.99832,-2.075097,-3.0918317,-1.8466755,-28.092714,-42.344017,136.84634,-96.43402,56.765762,124.226875,-38.490215
Sorcs3,574.5068,-169.7337,-25.933043,-182.76724,-217.6532,317.55093,-189.15285,29.009193,78.26829,44.744896,129.02608,57.015057,117.170135,140.4333,-10.644881,-22.25987,-30.35313,53.16243,66.64533,12.990336,1.6423309,47.531895,66.99887,17.057869,-19.479134,41.974407,49.339344,144.27599,-316.15067,-488.7158,-40.873913,-22.534071,-322.48975,-258.3471
Sox10,-284.1383,-134.36961,-15.738155,-68.27586,-78.23209,-88.8738,-81.018745,-28.883417,-76.68872,-38.21313,-61.54074,-66.6684,-47.091686,-57.337795,-3.1507657,-25.375416,-22.268393,-70.36339,-71.91058,-59.08819,-10.072876,-8.42441,-28.91311,-29.61314,-5.0526433,-26.202087,-33.215435,-54.285248,-88.65199,-115.77513,1124.7631,41.693665,-76.23662,-62.200787
Sox11,117.822365,115.6666,-27.241182,89.21229,-0.2210511,-11.951304,-56.391186,46.673515,152.57364,92.861725,184.15703,135.67181,132.59949,120.287964,11.223762,47.37625,-12.631559,147.20529,124.802055,147.19023,27.977295,21.928274,39.442497,31.016466,-14.265693,33.338333,41.18498,21.642286,-222.84082,-216.51483,-314.83224,-18.211254,-239.65723,-193.1011
Sox17,-34.543434,-16.608372,-1.913342,-8.385409,-9.688904,-10.750713,-9.851042,-3.7715683,-9.56988,-4.531864,-8.017722,-8.932209,-6.1965404,-7.684549,-0.41748405,-3.3999476,-3.0569255,-9.999045,-9.968577,-8.326216,-1.6185391,-0.917343,-4.2278543,-4.6672664,-0.6781961,-3.6308327,-5.2161603,-6.704964,-11.253055,-13.182478,-20.6817,-1.0164757,294.79312,-7.2394457
Spag16,-8.770987,5.244034,-2.6849098,-13.42167,-9.526707,-13.087924,-9.54908,4.2623887,-0.20716906,47.514977,14.936211,39.178967,13.274434,47.652454,21.86229,-0.058069255,13.3120985,-5.7114286,6.632368,-1.0461247,18.551212,4.5986657,12.152037,9.663171,-0.7456125,3.667194,4.834009,-7.3683333,-13.475709,23.564302,-32.09886,-0.80197376,-18.376223,-15.305396
Spi1,-38.117203,-18.164236,-2.224076,-9.331046,-10.656137,-11.981779,-11.117689,-4.3691697,-10.531701,-5.331841,-8.835736,-9.735094,-6.65283,-8.2542095,-0.33195224,-3.76245,-3.3227122,-10.214776,-11.249617,-9.26255,-1.9009962,-1.4641769,-4.9727182,-5.2907515,-0.7391444,-4.366241,-5.8357673,-7.2304583,-12.089492,-15.987835,-24.016682,-1.0572487,-10.582713,403.7306
Spp1,-13.136691,-6.8349648,7.946478,-3.7659702,-2.989843,-4.748126,10.268077,-1.367398,-2.67169,1.7276187,-2.434014,-0.21719658,1.2650982,-1.8504726,-0.18665679,-0.49301115,-1.0368811,11.855542,0.6127434,0.42899415,2.0815969,2.3154366,30.8607,3.6533875,-0.30322096,1.9412284,6.3816953,-1.8694677,-3.9906192,-3.6610975,-4.2366586,-0.2483007,34.15007,-0.4578014
Sst,1.0505996,2.6329072,-7.683406,-40.6638,-64.9607,-0.32693562,364.8726,91.24809,-24.663126,45.974644,61.44989,68.7139,12.05606,1.5465535,-1.1930699,-18.700972,-15.181509,-56.30276,39.542015,27.780806,-6.1062994,5.6878057,22.321949,51.348083,-3.2874172,5.61245,38.72288,-46.832382,-78.65581,-61.020382,-102.81848,-6.476419,-41.995014,-24.167528
Stard5,-235.53836,103.498024,13.300946,52.718533,-74.23209,-47.61172,26.339033,47.328102,89.02065,-38.506767,-18.838263,-4.544129,-21.930515,-4.149508,-2.29027,-0.6772702,-16.391678,67.6132,88.50121,54.624435,-6.296018,6.9741,73.87196,43.402805,2.9281733,49.272594,67.937584,204.63976,199.7202,15.45011,-81.83832,-5.2211275,-44.7471,-18.607147
Strip2,41.061787,15.509853,3.2194192,-63.860855,-24.298779,-17.566566,-54.888752,7.3183727,376.93063,35.844395,22.11551,4.8999634,-13.785835,27.069542,-1.1966043,103.99916,-7.9518366,152.36554,64.05828,35.774258,14.084578,36.94799,15.240652,23.204552,-3.488258,22.337997,36.74317,-27.574408,16.124279,-115.482735,-193.46445,-1.2423464,-93.23074,-76.08621
Syndig1,631.16595,-124.0917,-47.939472,-9.464228,-137.38869,-136.67166,-30.003712,41.69397,210.48627,-41.295315,6.3764434,14.723366,-0.65515584,12.112987,4.441393,47.985756,-54.129,240.39319,84.88294,67.12273,-38.39978,-22.886906,52.846157,31.900904,-15.630004,40.092995,9.411501,273.1572,20.558641,-323.15213,-503.573,-22.037868,-263.06018,-213.21753
Syt17,454.33005,-199.79347,-23.640978,211.15471,-100.99136,15.572134,23.26346,49.415615,-130.53308,-45.876244,-32.66325,51.360123,51.203274,46.531532,-4.189381,-42.61614,73.025894,85.13312,36.880695,18.446747,61.23353,13.855747,22.925316,27.398537,-8.456963,77.82633,63.14793,22.79948,-151.22209,-159.5273,-272.146,-13.2208185,-139.39397,-110.40656
Syt2,-154.79774,-90.393524,-11.372653,-51.31583,-57.42467,-56.351307,38.26111,12.831188,117.80118,-26.34369,-18.732374,39.986233,5.833726,18.039137,-2.2743878,-14.869111,6.5452814,-24.967333,180.37509,103.156624,10.4408655,9.19889,63.77963,112.83893,1.6873822,40.24264,105.084854,349.08994,361.60864,-86.31624,-122.10012,-6.1722746,-61.426823,-52.84943
Syt6,-319.2617,429.04843,-14.8584,-83.057076,341.37195,19.84275,-64.13605,34.851727,389.77582,-1.3560852,33.48182,67.99695,-23.833342,61.091084,-3.2931254,-20.143261,126.08717,-93.73164,147.48288,42.600727,4.631599,6.368026,54.736835,78.01705,-1.6930859,3.5034292,92.081856,-62.838688,-25.166054,-157.02686,-149.85211,-6.0226293,-103.39446,-76.60967
Tacr1,-62.950592,-52.41873,-4.626111,-25.609068,90.19869,-33.676895,20.712095,129.181,24.95526,6.8222117,78.17374,40.60619,59.127792,46.641644,-0.86336493,-7.2360435,114.95296,-14.069265,177.1153,51.50685,13.903255,20.395355,62.57788,60.0626,-2.2218547,14.488736,20.484941,-23.474669,-39.490807,-56.308907,-77.090904,-2.954386,-38.339622,-31.313625
Tanc1,-95.54353,-244.73528,-27.378094,328.10336,-163.64742,-167.46461,-121.79323,-29.528925,-97.813644,-25.767706,-102.43695,-97.460754,-94.013115,-101.734825,-7.108032,129.28488,-14.639723,369.94614,-113.38302,-93.68465,-20.957256,-15.135754,-1.9364374,-5.314282,-10.820229,-43.39033,7.6620994,-93.83514,188.97955,-181.35153,578.9194,-7.305097,159.11775,-153.4084
Th,-32.264294,-15.358266,-0.664227,-7.98149,94.14173,-9.066637,13.474601,13.420038,-1.8069586,-3.2865841,9.572119,43.050423,-3.4091449,11.15628,2.8559418,-2.233788,8.124739,-8.741663,3.4280071,4.1218405,97.944855,0.36611897,12.635211,42.711952,-0.3810799,13.718762,3.0741735,-5.851513,-10.150683,-12.644538,-16.868376,0.11100478,-8.4635315,-6.887983
Thsd7a,-201.43773,-424.6637,3.0189035,265.43677,-152.51422,78.11679,132.80605,19.530886,257.78412,-42.61366,51.59758,28.6377,-34.625397,23.194267,18.156416,56.784374,126.82641,236.49916,202.40907,184.69727,33.59884,20.597141,56.467186,71.14364,-16.176353,93.267555,90.48407,163.93333,-281.71292,-77.51685,257.7206,-22.972061,-195.62656,-223.37823
Tle4,-487.03073,754.81836,-1.2676334,0.0166701,-112.16392,-226.59041,-93.15001,-26.590887,191.60373,37.23538,73.16408,32.202126,57.081455,43.48137,4.022868,57.256653,-4.5971756,-126.515396,-1.8323966,59.51448,-3.7041264,22.084156,30.673012,39.45377,9.433313,20.196297,36.933475,-2.2578685,-155.56195,386.235,-83.30584,0.693462,-150.51886,80.821785
Tmem132d,695.102,143.29036,-29.23405,-231.85516,-265.78494,-201.45323,52.56683,11.732901,-25.954826,21.548254,102.28759,-62.115784,60.2312,28.365345,-8.863564,-15.507576,-80.10783,-89.15947,-120.28447,-71.571915,-26.4905,-17.248295,-41.22378,-6.244925,-17.537266,-31.18221,-29.577845,-188.46347,-310.24854,-461.71872,285.2734,-27.641113,-303.22318,-244.56068
Tmem163,-229.00725,-110.05189,93.50095,-130.50575,-145.3511,-141.03577,-153.45888,-49.363373,-141.58324,43.254364,-52.309444,-56.336746,191.04305,234.8534,-4.2419825,154.01192,87.214615,362.1872,375.65152,-38.636295,32.220997,48.163826,110.7401,149.05289,-9.515471,1.582243,-56.07314,-87.83873,456.35507,-251.676,301.53723,-12.4757,-163.26097,-134.0783
Tmem255a,-161.40703,-170.04477,19.34635,-66.94791,59.07902,-58.213,5.765945,79.349594,19.705704,157.0221,238.86609,306.99585,164.36415,286.473,22.35081,142.03929,30.106441,-23.448986,296.55396,164.89299,96.531654,43.475418,120.16821,152.78566,-8.022093,90.521935,156.04988,-78.52954,-143.68694,-173.46889,-91.79262,-11.679061,-137.95517,-112.98125
Tox,42.23367,248.60648,-41.757137,-184.24568,-113.007286,-125.73209,-25.027052,72.14267,-83.40555,50.296352,-6.039562,72.30861,-34.53295,85.053795,-1.2540597,106.52321,-29.300657,276.1286,39.883278,40.046173,12.046191,56.165386,2.8497725,19.928154,-13.923907,-11.26194,-8.1164465,-156.6476,-262.8509,421.1098,-178.63078,8.524769,-247.3738,-198.47383
Trbc2,192.75262,549.49963,-14.921852,-65.22526,-73.6609,-64.67791,-31.695904,-22.047531,-75.49675,-30.615221,-47.26388,-42.761875,-30.602749,-22.79012,-3.079618,-25.804426,-17.563494,-3.6046631,-37.387047,-13.564854,-12.063392,-8.002492,-23.06495,-26.262669,-4.49526,-18.03518,-32.675564,-50.468945,-85.12628,-123.91056,-172.50456,-7.29077,-80.577126,-63.07301
Trem2,-30.523106,-22.531038,-2.8405468,-12.472117,-14.531772,-15.9695215,-14.02217,-5.483857,-13.620858,-6.6263514,-11.743684,-13.820289,-8.872171,-11.777226,-0.65228,-5.4384446,-4.611419,-15.444346,-15.916809,-13.108786,-1.3476967,-2.0722067,-6.489227,-7.3139443,-1.0596182,-6.2134805,-8.349958,-10.569817,-17.482735,-16.611856,-29.496988,-1.3857176,-11.586231,464.53763
Trp73,-3.499995,-4.7103715,73.743706,-3.0658782,-6.0448246,-6.573855,-6.2713013,-1.7942946,-4.367527,-1.8629122,-4.0106144,-4.126542,10.31768,-3.214159,-0.15762435,-1.912195,-0.7625509,43.62814,-5.1168504,-4.485099,-1.1056397,-0.2875351,-1.2095939,-1.3938066,-0.38072345,-2.0504668,-1.5586048,2.9572008,41.44148,-1.9026703,-14.4016075,-0.48183778,-7.012507,-5.686394
Trpc4,226.6831,-82.37141,-5.321416,133.42555,97.50037,140.06725,160.52368,79.19636,-37.83911,279.3896,192.51172,54.291706,82.17258,28.964012,11.399999,-24.230938,33.399506,-96.592804,-2.4144413,21.201614,23.511524,5.6356893,28.580236,10.265871,-8.728951,38.357147,-7.0122833,-83.8641,-152.54633,-226.01947,-312.4854,-12.784665,-39.752686,-119.418396
Unc13c,-392.37875,-219.8668,-14.803921,-134.68837,-136.1423,-186.45232,9.216852,-21.891203,319.46295,-69.671646,54.837467,23.326143,160.63953,67.484055,4.627909,166.24374,-6.695551,105.2944,252.71684,211.8226,12.303302,9.526581,139.60854,142.73544,-10.93775,78.82071,56.790512,230.4141,525.57214,18.880646,-53.104095,-8.46576,19.4623,-141.32019
Vat1l,-151.55275,-301.89328,-31.816162,-169.69398,-157.63911,-21.373184,19.090794,106.81741,296.71805,158.61725,335.25897,345.73245,204.20265,325.41223,8.027624,126.47097,133.87358,-28.133646,348.7089,204.20642,77.350395,60.75594,191.62227,191.77684,-11.161323,125.30065,157.09694,-82.15599,268.71243,-317.4448,-229.21303,20.675117,-214.05463,-174.38057
Vip,44.580395,18.62867,-3.3179393,-19.26803,-18.895084,310.1217,17.30394,-5.8877687,-29.06713,-15.999899,-20.100885,-22.853632,-11.677205,-22.401814,-1.3375648,-11.006507,-10.040206,-33.146114,-11.500596,-18.83284,16.40792,-2.1384356,-10.617357,-10.272276,-1.780829,-1.1929299,-14.658097,-21.826305,-36.91718,-38.491776,-62.6355,-2.6410584,-24.432343,-15.149361
Vwc2l,-4.040076,75.7132,-16.647556,-96.61564,-95.1876,65.601585,-67.67001,113.860306,6.1987524,-43.483467,125.203674,110.62732,103.8904,157.29575,-0.89771736,-6.4167724,-16.054523,255.13695,206.83665,106.63313,65.9402,53.20383,132.86708,138.75589,-7.2516346,79.46876,56.333908,-72.65331,-94.9462,-171.89302,-235.1848,-10.478202,-112.61341,-92.87131
Wfs1,175.79202,-114.81721,-7.431797,-72.91236,-90.7973,-113.36925,-79.333786,-3.5235295,290.50247,47.83058,165.18388,73.272026,65.331856,58.278736,6.518435,-1.1426951,-9.114304,27.90481,0.178483,-32.25608,7.5656414,11.794114,8.297736,-0.45206138,-2.745698,-14.805487,-14.874737,29.30898,-118.40846,94.950905,-188.48299,-7.078067,-84.12499,-91.03823
Zfp366,-42.951107,-19.69332,-0.6137363,-10.426111,-12.18914,-13.458379,-12.438867,-4.5983105,-11.413189,-5.6348987,-9.66254,-10.310693,-6.552974,-5.4332304,-0.41118535,-1.5275248,-3.5560808,-12.377337,-11.435809,-9.262723,-1.733322,-1.4066427,-4.466732,-3.783046,-0.7913432,-3.0815039,-5.659219,-8.307306,-13.893199,-17.914255,-18.79682,-0.7916869,344.81506,-9.591125
Zfp536,-550.3792,-346.87094,14.295596,71.17259,-161.55891,442.33087,190.98154,56.46118,-174.77464,-18.849077,-103.23388,-19.468142,-55.20116,15.372627,-8.188805,-5.3018413,40.198322,-154.5751,-18.746641,44.757057,-14.244137,24.036123,93.31247,19.73123,19.676487,134.69238,119.38367,215.537,313.43466,-305.76816,992.5916,17.599916,-196.8066,-172.21732
Zfpm2,-346.6529,536.3588,-31.194118,349.40952,-183.83665,-186.46504,-133.76668,-56.461716,-213.5818,-27.326136,-38.890244,9.867572,-69.91516,-65.85967,-8.335775,16.91496,-76.52119,-173.93192,-52.771774,247.356,-32.594204,-25.784683,-5.0449257,-14.8946495,-15.925174,78.527565,-16.160091,325.2672,459.60056,420.20972,-105.814766,-12.517958,-258.6056,-221.39464
